id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,location_score
1704900206,20140602T000000,465500.0,3,1.75,1890,7004,1.0,0,0,3,7,1290,600,1965,0,98118,47.5557,-122.28,1440,5378,131.20191691621736
7853301240,20140717T000000,443500.0,3,2.5,2170,5866,2.0,0,0,3,7,2170,0,2006,0,98065,47.5403,-121.889,2440,5798,130.83198555815775
3420069055,20141203T000000,350000.0,4,2.25,1570,499571,1.0,0,3,4,7,1570,0,1972,0,98022,47.1808,-122.023,1700,181708,130.82675726945158
1726069198,20140918T000000,850000.0,3,2.5,3260,91911,2.0,0,0,4,9,3260,0,1984,0,98077,47.737,-122.074,2520,65775,131.0758659898915
4468400211,20150220T000000,205000.0,3,2.25,1250,952,3.0,0,0,3,8,1250,0,2008,0,98133,47.7098,-122.333,1250,1030,131.30722716225486
1864900230,20140626T000000,315000.0,4,2.5,1940,10200,1.0,0,0,4,8,1140,800,1977,0,98042,47.4157,-122.161,1920,12600,131.04029352641882
8079040490,20140623T000000,470000.0,3,2.5,2150,8221,2.0,0,0,3,8,2150,0,1992,0,98059,47.5085,-122.15,2490,7951,131.06364893535508
7856400410,20140729T000000,1100000.0,4,2.25,3310,8540,1.0,0,4,4,9,1660,1650,1973,0,98006,47.5603,-122.158,3450,9566,131.089889389266
1825079018,20141120T000000,340000.0,3,1.75,3400,46382,1.0,0,0,3,7,2050,1350,1979,0,98053,47.6458,-121.955,2320,20624,130.9318306701621
5151600120,20140618T000000,310000.0,4,2.5,2660,12672,1.0,0,0,4,8,1740,920,1960,0,98003,47.3334,-122.323,2280,12477,131.1616067474015
4024101050,20140602T000000,305000.0,3,1.0,950,13475,1.0,0,0,3,7,950,0,1950,0,98155,47.7543,-122.306,1240,8910,131.29825133827944
2854800090,20140710T000000,307150.0,3,1.5,1480,6752,1.0,0,0,4,7,1480,0,1959,0,98056,47.4993,-122.176,1450,8023,131.08454705452507
1726600120,20140701T000000,729032.0,4,2.5,2840,12866,1.0,0,0,4,9,1780,1060,1977,0,98005,47.6388,-122.167,2840,13209,131.126775124076
627300195,20150303T000000,750000.0,5,2.5,3240,9960,1.0,0,1,3,8,2020,1220,1958,0,98008,47.5858,-122.112,2730,10400,131.05628144289764
2140900100,20150203T000000,289000.0,4,2.5,1961,3207,2.0,0,0,3,7,1961,0,2006,0,98042,47.3507,-122.16,1961,3401,131.01585549272272
446000150,20150415T000000,480000.0,3,1.0,1100,5700,1.0,0,0,3,7,1100,0,1950,0,98115,47.6883,-122.282,1560,6588,131.25190086581603
7436500120,20150219T000000,529000.0,3,1.75,1500,7367,1.0,0,0,3,8,1500,0,1974,0,98033,47.6722,-122.167,1920,7579,131.13891314876756
6917700195,20140728T000000,585000.0,3,1.75,1480,4800,2.0,0,0,4,7,1140,340,1944,0,98199,47.6567,-122.397,1810,4800,131.347579589005
4377000100,20140925T000000,704000.0,4,2.75,2510,12500,1.0,0,0,5,8,2050,460,1976,0,98052,47.6278,-122.11,2200,12088,131.06967396327803
925049278,20150304T000000,607000.0,4,2.0,1490,4054,1.5,0,0,5,7,1490,0,1926,0,98115,47.6744,-122.301,1510,3889,131.26455354115976
7558750120,20150310T000000,580000.0,3,2.25,2190,8188,2.0,0,0,3,8,1810,380,1978,0,98052,47.6883,-122.113,2190,8374,131.09446489417468
7856610490,20140805T000000,875000.0,5,2.5,2530,8564,2.0,0,0,4,8,2530,0,1976,0,98006,47.5622,-122.153,2480,8714,131.0859194491918
9346930100,20141015T000000,610000.0,4,2.5,2440,9350,1.0,0,0,4,8,1560,880,1976,0,98006,47.5614,-122.13,2260,8500,131.06419675090524
114100763,20140728T000000,230000.0,3,0.75,1040,15000,1.0,0,0,3,6,1040,0,1941,0,98028,47.7639,-122.234,1410,19000,131.2346787217845
7214700580,20140608T000000,510000.0,4,2.25,2450,62290,2.0,0,0,3,8,2450,0,1976,0,98077,47.7603,-122.074,2450,41181,131.0843534983867
4237901075,20150305T000000,733000.0,4,2.5,2210,5002,1.0,0,0,3,7,1370,840,1977,0,98199,47.6637,-122.401,1970,4920,131.3538469124144
302000375,20140814T000000,169100.0,3,2.0,1050,18304,1.0,0,0,4,7,1050,0,1953,0,98001,47.3206,-122.269,1690,15675,131.1066266264219
302000375,20150506T000000,250000.0,3,2.0,1050,18304,1.0,0,0,4,7,1050,0,1953,0,98001,47.3206,-122.269,1690,15675,131.1066266264219
6843300090,20141103T000000,500000.0,4,2.25,2730,35100,2.0,0,0,3,8,2730,0,1977,0,98075,47.5913,-122.012,2730,36677,130.96510978000973
3524039144,20141007T000000,700000.0,2,1.0,1620,9855,1.0,0,4,3,8,1320,300,1948,0,98136,47.5264,-122.384,1820,7700,131.2882407261214
1787250210,20141222T000000,379000.0,4,2.75,2410,5225,2.0,0,0,3,8,2410,0,2001,0,98058,47.4244,-122.151,2300,5378,131.0341196649178
3022079080,20140715T000000,650000.0,4,2.5,3420,222156,2.0,0,0,3,9,3420,0,2002,0,98010,47.3608,-121.97,3340,222156,130.84237187027756
2402100205,20141119T000000,412133.0,2,1.0,920,4400,1.0,0,0,3,7,920,0,1948,0,98103,47.6903,-122.332,1560,4600,131.2992114907397
1973800150,20150402T000000,480000.0,4,2.25,2330,14190,1.0,0,0,3,8,1740,590,1962,0,98034,47.718,-122.242,2330,14190,131.22543232163497
5315100805,20141218T000000,650000.0,3,1.75,1940,10245,1.0,0,0,3,7,1940,0,1957,0,98040,47.5833,-122.241,2720,11448,131.17557897676684
8682262240,20150330T000000,505000.0,2,2.5,1900,5065,2.0,0,0,3,8,1900,0,2005,0,98053,47.7175,-122.034,1350,4664,131.03151133315222
9541600490,20150505T000000,931088.0,4,2.5,3510,17400,1.0,0,0,4,9,1930,1580,1957,0,98005,47.5963,-122.171,2730,12120,131.11506784000838
686200490,20140926T000000,570000.0,4,1.75,1860,7700,1.0,0,0,4,8,1860,0,1964,0,98008,47.626,-122.112,1860,7700,131.07088318921177
8121101380,20140813T000000,475000.0,3,1.0,1380,4635,1.0,0,0,4,6,1380,0,1919,0,98144,47.57,-122.285,1790,4635,131.2117606199993
9198600035,20140805T000000,240000.0,6,1.75,2210,8594,1.0,0,0,3,7,1310,900,1959,0,98188,47.4594,-122.273,1850,8594,131.16051683856693
322069141,20150114T000000,462000.0,4,2.5,2640,47480,1.0,0,0,4,8,1590,1050,1979,0,98038,47.4258,-122.021,2390,67415,130.91344830322055
2523039054,20150210T000000,1115000.0,3,2.5,4530,22873,2.0,0,2,5,8,3220,1310,1912,0,98166,47.4567,-122.369,3100,18210,131.24904013321392
1446401540,20140916T000000,243000.0,3,1.0,1500,6600,1.0,0,0,2,6,1500,0,1970,0,98168,47.4845,-122.33,1730,6600,131.2227367503437
9541600015,20150211T000000,660000.0,4,2.25,2010,15375,1.0,0,0,4,8,2010,0,1957,0,98005,47.5956,-122.174,1930,15375,131.11760909717657
7853230720,20140910T000000,368000.0,3,2.5,2080,4307,2.0,0,0,3,7,2080,0,2004,0,98065,47.53,-121.848,2080,4947,130.79004550805845
8562750220,20141120T000000,811500.0,5,4.25,3970,4500,2.0,0,0,3,9,2860,1110,2004,0,98027,47.5402,-122.069,3480,4500,130.99966174399077
3995700325,20140604T000000,275000.0,2,1.0,770,8149,1.0,0,0,5,6,770,0,1948,0,98155,47.7406,-122.302,770,8150,131.28954296652876
2387400120,20140929T000000,650000.0,4,2.5,2500,6005,2.0,0,0,3,9,2500,0,2001,0,98033,47.6922,-122.174,2680,7200,131.15270571680938
822039146,20150219T000000,485000.0,3,2.0,2410,50654,1.5,0,0,3,7,2410,0,1995,0,98070,47.4154,-122.458,1900,36300,131.31710445010583
1925069183,20140815T000000,425000.0,3,2.5,1340,10018,1.0,0,0,4,7,1340,0,1976,0,98052,47.6366,-122.094,2520,13068,131.05796616596794
6205500580,20141210T000000,530000.0,3,2.5,2640,13775,1.0,0,0,3,8,1550,1090,1978,0,98005,47.5875,-122.177,2120,12432,131.11746445554078
8835400805,20140522T000000,657000.0,4,1.75,2740,8520,1.0,0,2,3,8,1370,1370,1954,0,98118,47.5445,-122.263,2740,9286,131.1820134364845
1518000230,20141231T000000,315000.0,4,2.75,1580,3770,1.0,0,0,3,7,1080,500,2002,0,98019,47.7368,-121.968,1740,3800,130.97707852231244
4053200410,20140513T000000,273000.0,4,1.5,2180,22870,1.0,0,0,4,6,1280,900,1954,1975,98042,47.3187,-122.081,2420,22614,130.9306302233744
2141300620,20140915T000000,550000.0,3,2.75,1960,13252,1.0,0,0,5,8,1240,720,1975,0,98006,47.5582,-122.139,2040,9866,131.0714221645588
3278602170,20141215T000000,347000.0,2,2.25,1560,1705,2.0,0,0,3,8,1270,290,2006,0,98126,47.5482,-122.374,1560,1758,131.28681273928467
3876310300,20140606T000000,525000.0,5,2.75,2440,8000,1.0,0,0,4,7,1240,1200,1972,0,98034,47.7283,-122.17,1780,8391,131.1621116057911
8141200027,20140925T000000,490000.0,3,1.5,990,1343,2.0,0,0,3,8,840,150,2007,0,98112,47.6236,-122.306,1350,2521,131.2507710947254
3034200543,20141229T000000,500000.0,3,2.25,2210,7916,2.0,0,0,3,8,2210,0,1978,0,98133,47.7175,-122.339,1450,7955,131.31561494068401
7787050180,20150128T000000,585000.0,3,2.75,3080,7282,2.0,0,0,3,9,3080,0,2008,0,98059,47.4826,-122.149,3080,7274,131.05333076179332
3760500475,20141106T000000,926500.0,4,2.75,2900,17802,1.0,0,2,3,9,1750,1150,1981,0,98034,47.7004,-122.229,2900,15720,131.2069228400697
9301301145,20141024T000000,465000.0,1,1.0,1020,3200,1.0,0,0,3,7,1020,0,1927,0,98109,47.6361,-122.343,1670,3480,131.28978510230718
5615100330,20150327T000000,200000.0,4,2.0,1900,8160,1.0,0,0,3,7,1900,0,1975,0,98022,47.2114,-121.986,1280,6532,130.8032892780606
722039087,20140923T000000,220500.0,2,1.0,990,57499,1.0,0,0,2,6,990,0,1949,0,98070,47.4145,-122.463,2090,27442,131.32144219147915
722039087,20150504T000000,329000.0,2,1.0,990,57499,1.0,0,0,2,6,990,0,1949,0,98070,47.4145,-122.463,2090,27442,131.32144219147915
8129700644,20140703T000000,715000.0,3,4.0,2080,2250,3.0,0,4,3,8,2080,0,1997,0,98103,47.6598,-122.355,2080,2250,131.30956766755423
8129700644,20150424T000000,780000.0,3,4.0,2080,2250,3.0,0,4,3,8,2080,0,1997,0,98103,47.6598,-122.355,2080,2250,131.30956766755423
4443800385,20140818T000000,410000.0,2,1.0,1480,4080,1.0,0,0,3,7,1050,430,1949,0,98117,47.6842,-122.393,1310,4080,131.3538327519985
4443800385,20150506T000000,778100.0,2,1.0,1480,4080,1.0,0,0,3,7,1050,430,1949,0,98117,47.6842,-122.393,1310,4080,131.3538327519985
7405700015,20150330T000000,406000.0,3,1.0,1090,11292,1.0,0,0,4,7,1090,0,1952,0,98133,47.7429,-122.358,1570,8198,131.34254704554044
2780400035,20140505T000000,665000.0,4,2.5,2800,5900,1.0,0,0,3,8,1660,1140,1963,0,98115,47.6809,-122.286,2580,5900,131.25293909398755
5562100325,20141125T000000,305000.0,2,1.0,1000,8212,1.0,0,0,4,7,1000,0,1947,0,98133,47.7444,-122.341,1620,8214,131.3272554055707
7437101030,20140822T000000,265000.0,3,2.5,1640,7668,2.0,0,0,3,7,1640,0,1991,0,98038,47.3505,-122.027,1850,7200,130.8917819393181
3856904610,20141002T000000,485000.0,4,1.0,1620,4080,1.5,0,0,3,7,1620,0,1923,0,98105,47.6696,-122.324,1760,4080,131.28424025815133
1423069095,20140507T000000,600000.0,3,2.5,2460,108900,1.0,0,0,4,9,1860,600,1977,0,98027,47.4824,-122.0,2870,102366,130.91439305805912
2523400205,20150421T000000,510000.0,2,1.5,1860,5100,1.0,0,0,3,7,1060,800,1940,0,98136,47.5573,-122.392,1710,5100,131.30688651891035
3530420110,20140521T000000,195000.0,2,1.0,1080,3899,1.0,0,0,4,8,1080,0,1972,0,98198,47.3792,-122.321,1090,3899,131.17627694686263
6046401030,20140528T000000,432500.0,3,1.75,1980,5100,1.0,0,0,3,7,1270,710,1965,0,98103,47.6911,-122.347,1400,5100,131.3134777096776
8563000770,20141210T000000,490000.0,3,1.75,1510,8433,1.0,0,0,4,7,1220,290,1967,0,98008,47.6226,-122.103,1950,8199,131.06126292600723
2215900180,20140711T000000,270000.0,3,2.5,1690,7165,2.0,0,0,4,7,1690,0,1992,0,98038,47.3498,-122.058,1410,8590,130.92042974280218
2771602450,20140826T000000,370000.0,2,1.5,1010,2102,2.0,0,0,3,7,1010,0,1984,0,98119,47.6374,-122.375,1480,2632,131.3200765449061
722059233,20141215T000000,327500.0,3,2.5,2090,12027,2.0,0,0,3,8,2090,0,1991,0,98031,47.4084,-122.213,2090,12666,131.08613107251279
1257201095,20150323T000000,826000.0,2,1.0,1060,6120,1.0,0,0,3,7,1060,0,1908,0,98103,47.6739,-122.329,1730,4080,131.2904603625488
4391600035,20140701T000000,510000.0,3,1.75,1750,7020,2.0,0,0,3,7,1750,0,1934,1978,98010,47.3264,-122.038,1170,9546,130.89332137645525
625049310,20150311T000000,587750.0,2,1.0,890,4730,1.0,0,0,3,7,890,0,1941,0,98103,47.6876,-122.341,1330,5904,131.30661626422332
424059100,20150327T000000,449228.0,5,2.5,3020,24750,1.0,0,0,3,8,1650,1370,1965,0,98005,47.5897,-122.179,2930,16062,131.12012655229555
1422029138,20140902T000000,565000.0,3,2.5,2030,217805,1.0,0,0,3,9,2030,0,1999,0,98070,47.3942,-122.515,1870,109468,131.36261042869086
2723069146,20150424T000000,660000.0,4,2.5,3170,186436,2.0,0,0,3,9,3170,0,2000,0,98038,47.4475,-122.034,3250,215186,130.93342740587676
5112800042,20141203T000000,400000.0,5,2.75,2470,19200,1.0,0,0,5,8,1250,1220,1977,0,98058,47.4496,-122.083,2140,35140,130.97985886830082
579002870,20140506T000000,612500.0,4,2.0,2060,5000,1.0,0,0,3,7,1030,1030,1949,2013,98117,47.6992,-122.379,1280,5000,131.34623451641087
2461900790,20150313T000000,560000.0,4,1.75,2120,6250,1.0,0,0,5,7,1060,1060,1917,0,98136,47.5506,-122.385,1410,6250,131.29793519077137
6788200360,20140903T000000,727000.0,3,2.25,2180,4200,1.5,0,0,5,8,1520,660,1939,0,98112,47.6412,-122.302,1850,4200,131.2534309701655
1018000110,20150423T000000,224000.0,4,3.0,2300,7609,2.0,0,0,4,7,2300,0,1976,0,98002,47.2943,-122.227,940,5937,131.05796557817462
7701960720,20141017T000000,1080000.0,4,2.5,4200,35267,2.0,0,0,3,11,4200,0,1990,0,98077,47.7108,-122.071,3540,22234,131.06353221869156
9477201530,20150423T000000,439000.0,3,2.25,1480,7565,1.0,0,0,3,7,1220,260,1977,0,98034,47.7288,-122.191,1660,7565,131.1818540440712
1821069072,20140508T000000,335000.0,3,1.5,2240,87625,1.5,0,0,2,7,1480,760,1980,0,98092,47.3043,-122.094,1920,110206,130.93754860424872
5035300572,20141016T000000,779000.0,4,1.5,2740,4912,1.0,0,0,4,8,1370,1370,1937,0,98199,47.6523,-122.412,2160,5006,131.35996132494103
1023089019,20140730T000000,452000.0,5,1.75,1830,47916,1.5,0,0,3,6,1830,0,1948,0,98045,47.4881,-121.777,2010,13135,130.7086736625003
2710600015,20150327T000000,775000.0,4,3.0,2000,5304,1.5,0,0,4,7,2000,0,1947,0,98115,47.6762,-122.285,1670,5304,131.25030008133314
1502400300,20140916T000000,235000.0,3,1.75,1380,8362,1.0,0,0,3,7,1380,0,1967,0,98003,47.3121,-122.323,1380,8800,131.1539215403413
4045700115,20141028T000000,370000.0,3,1.75,1620,37913,2.0,0,0,4,7,1620,0,1953,1975,98001,47.2875,-122.289,2190,21518,131.1133371448153
7504010590,20141114T000000,790000.0,4,3.0,3180,12070,2.0,0,0,4,9,3180,0,1976,0,98074,47.6371,-122.058,3110,12600,131.02461089585424
4389200610,20141201T000000,903000.0,2,1.5,1140,7800,1.0,0,0,4,6,1140,0,1947,0,98004,47.6142,-122.209,2020,7800,131.15697359515428
1321039076,20140627T000000,209950.0,3,1.0,970,9583,1.0,0,0,4,6,970,0,1967,0,98023,47.3044,-122.366,970,7875,131.19125052898917
4123800180,20140827T000000,309000.0,3,2.5,1780,7859,2.0,0,0,3,7,1780,0,1988,0,98038,47.3772,-122.045,1670,6618,130.918222967011
6415100410,20140609T000000,440000.0,3,1.75,2240,8153,1.0,0,0,3,7,1120,1120,1948,0,98125,47.7303,-122.329,1710,8100,131.31095072037974
4420600015,20141006T000000,571500.0,4,2.25,2810,25990,2.0,0,0,3,8,1860,950,1959,0,98001,47.2993,-122.293,2020,16140,131.12132408380415
3856901880,20140815T000000,514000.0,2,1.0,920,4000,1.0,0,0,4,7,920,0,1906,0,98105,47.6711,-122.328,1300,4000,131.2885119087348
3878900395,20140728T000000,323000.0,3,1.75,1830,12500,1.0,0,1,3,7,1200,630,1947,0,98178,47.5087,-122.25,1830,7300,131.1569253821162
9183701345,20141103T000000,290000.0,2,1.75,1560,7575,1.0,0,0,3,8,1560,0,2002,0,98030,47.3776,-122.228,2050,9000,131.0889810997095
7518503830,20140723T000000,551000.0,4,1.5,1470,5100,1.5,0,0,3,7,1470,0,1946,0,98117,47.6769,-122.381,1470,5100,131.34000134996953
2125059161,20141023T000000,960000.0,4,2.5,3430,43560,1.5,0,2,5,10,3430,0,1979,0,98005,47.6426,-122.18,3700,44431,131.1402674038756
2597520720,20141103T000000,720000.0,5,2.5,2900,9525,2.0,0,0,3,9,2900,0,1989,0,98006,47.5442,-122.138,2910,11854,131.0654111413076
109200730,20140506T000000,218000.0,3,1.75,1850,7684,1.0,0,0,3,8,1320,530,1979,0,98023,47.2975,-122.37,1940,7630,131.19249371153063
2621750110,20141223T000000,334950.0,4,2.5,2190,7000,2.0,0,0,3,8,2190,0,1997,0,98042,47.3718,-122.109,2040,7700,130.9759341109656
8644400040,20140729T000000,605000.0,4,2.25,2510,31584,2.0,0,0,4,9,2510,0,1979,0,98074,47.6153,-122.054,2510,39221,131.01296008445118
4237901345,20141217T000000,825000.0,4,3.25,3200,4477,2.0,0,0,3,9,2390,810,2006,0,98199,47.664,-122.402,1830,4920,131.35488761367048
8731982250,20140812T000000,268500.0,4,1.75,1670,8000,1.0,0,0,4,8,1670,0,1974,0,98023,47.3193,-122.383,1720,8000,131.21247974750725
7942100180,20140627T000000,230000.0,3,1.75,1010,9600,1.0,0,0,5,7,1010,0,1969,0,98042,47.3828,-122.09,1320,9600,130.96220002672527
7147800015,20150401T000000,245500.0,2,1.5,1430,9782,1.0,0,0,3,7,1430,0,1955,0,98188,47.441,-122.282,1430,9828,131.1622506859348
2826049023,20140729T000000,440000.0,3,2.25,1880,7989,1.0,0,0,3,7,1280,600,1982,0,98125,47.7077,-122.299,1820,7414,131.274788288879
3905081530,20141007T000000,571500.0,4,2.75,2180,5799,2.0,0,0,4,8,2180,0,1993,0,98029,47.5702,-121.995,2060,6061,130.94160512625467
9543000945,20150427T000000,182500.0,3,2.25,1830,4744,2.0,0,0,3,7,1830,0,1997,0,98001,47.2734,-122.248,1670,8001,131.07001125947917
402000145,20141028T000000,217000.0,2,1.0,970,5600,1.0,0,0,3,6,970,0,1951,0,98118,47.5297,-122.277,1020,5600,131.1896989518994
4364200015,20150109T000000,335000.0,2,1.5,1170,5248,1.0,0,0,5,6,1170,0,1941,0,98126,47.5318,-122.374,1170,5120,131.28087403441523
2979800845,20140524T000000,501000.0,2,1.0,1010,4320,1.0,0,0,5,7,1010,0,1924,0,98115,47.6846,-122.317,1680,4320,131.2831655855388
7230900120,20141027T000000,339950.0,3,2.5,2140,7641,1.0,0,0,3,8,1290,850,1979,0,98056,47.5053,-122.186,2090,8000,131.09604160343667
5018200155,20150121T000000,340000.0,3,1.75,2230,10403,1.0,0,0,3,8,1630,600,1968,0,98198,47.4092,-122.295,1730,9450,131.1628730610915
6743700317,20150204T000000,582500.0,2,1.0,1140,23779,1.5,0,0,3,6,1140,0,1966,0,98033,47.6948,-122.172,2940,8417,131.15178813512227
3738900035,20140825T000000,298800.0,2,1.0,860,8189,1.0,0,0,3,6,860,0,1948,0,98155,47.735,-122.306,1180,8189,131.29123299367708
1328300040,20150312T000000,317500.0,6,1.75,2540,8400,1.0,0,0,3,8,1340,1200,1977,0,98058,47.4414,-122.129,1900,7695,131.0197659704825
952000495,20150402T000000,598000.0,4,2.5,2420,5118,1.5,0,2,5,7,1550,870,1926,0,98126,47.5671,-122.378,1740,5750,131.29738720328749
7996700220,20150430T000000,375000.0,2,2.25,1640,2240,2.0,0,0,3,8,1640,0,1980,0,98133,47.7154,-122.341,1640,2240,131.31671515142313
7972601445,20150116T000000,465000.0,4,2.25,2550,7650,2.0,0,2,4,9,2550,0,1996,0,98106,47.5296,-122.342,2550,7650,131.2502489146592
3751601785,20150225T000000,551870.0,3,2.5,2507,18400,2.0,0,0,3,8,2507,0,2006,0,98001,47.2867,-122.27,1520,14709,131.0953275173833
7212650650,20140508T000000,295000.0,3,2.5,1920,7229,2.0,0,0,3,8,1920,0,1993,0,98003,47.2659,-122.31,2310,8009,131.12513642627795
2413300730,20140924T000000,263500.0,4,1.75,2210,6375,1.0,0,0,3,8,1640,570,1977,0,98003,47.3268,-122.328,2070,7210,131.16388825526636
8127700735,20140616T000000,1095000.0,4,4.0,3530,8400,2.0,0,0,5,8,2630,900,1958,0,98199,47.6402,-122.395,2340,8216,131.3397300173866
2113701080,20141112T000000,300000.0,2,1.0,1100,4010,1.5,0,0,5,6,1100,0,1920,0,98106,47.5296,-122.351,980,4501,131.25863810492626
5700000120,20140722T000000,780000.0,4,1.0,3390,4500,1.5,0,0,3,8,2190,1200,1924,2014,98144,47.5824,-122.293,2030,4872,131.2237121817547
3172600031,20150327T000000,325000.0,3,1.5,1590,7936,1.0,0,0,3,7,1590,0,1956,0,98106,47.5201,-122.366,1590,7936,131.26918092229417
66000265,20140807T000000,370000.0,2,1.0,820,6550,1.0,0,0,3,7,820,0,1949,2012,98126,47.5478,-122.381,1640,6550,131.29319268659742
4045800040,20140725T000000,715000.0,4,2.5,2370,10000,1.0,0,0,5,8,1660,710,1974,0,98052,47.6383,-122.099,2480,9875,131.06324209285378
1430800100,20150116T000000,356000.0,4,2.0,1600,12500,1.0,0,0,5,7,1600,0,1938,0,98166,47.4713,-122.355,1260,8306,131.24126770452196
2473411240,20150324T000000,329950.0,4,1.75,1740,7208,1.5,0,0,3,8,1740,0,1976,0,98058,47.4483,-122.13,1680,7350,131.0231966977222
2877100985,20140623T000000,490000.0,3,2.25,1470,2500,2.0,0,0,3,8,1080,390,1984,0,98117,47.6762,-122.36,1640,4300,131.32017989037328
4310701575,20140610T000000,429000.0,3,3.25,1410,1246,3.0,0,0,3,8,1410,0,2005,0,98103,47.6981,-122.34,1410,1253,131.30949829928525
7715801030,20150331T000000,510000.0,4,2.5,1620,8125,2.0,0,0,4,7,1620,0,1983,0,98074,47.6255,-122.059,1480,8120,131.02132548272436
7202331050,20140924T000000,550000.0,3,2.5,2360,4080,2.0,0,0,3,7,2360,0,2003,0,98053,47.6825,-122.038,2290,4080,131.02249520693002
8820903555,20150105T000000,467500.0,3,1.0,1830,6453,1.0,0,0,4,7,1830,0,1956,0,98125,47.7139,-122.288,1670,8012,131.26679396256313
5708500315,20140623T000000,615000.0,5,2.0,2130,4180,1.5,0,0,5,7,1270,860,1926,0,98116,47.575,-122.388,1710,4180,131.30956998254163
526059103,20141013T000000,325000.0,2,1.0,990,15120,1.0,0,0,4,6,990,0,1953,0,98011,47.7669,-122.206,1300,11500,131.2096916070227
1352300315,20140808T000000,219950.0,2,1.0,1010,4120,2.0,0,0,3,6,1010,0,1907,1953,98055,47.488,-122.2,1200,4120,131.10282279188345
3307700150,20150413T000000,950000.0,3,1.0,1720,9830,1.0,0,0,4,7,1720,0,1946,0,98040,47.5905,-122.245,3200,8923,131.1819184005555
809001400,20140922T000000,925000.0,3,1.0,1630,3200,1.5,0,0,4,8,1630,0,1912,0,98109,47.6351,-122.352,1710,3600,131.29780902973974
6123600090,20140519T000000,251200.0,4,1.5,1310,8250,1.0,0,0,3,7,1060,250,1953,0,98148,47.425,-122.332,1260,8255,131.20308246760058
8651401720,20140918T000000,215000.0,3,1.5,1610,5304,1.0,0,0,4,6,1610,0,1968,0,98042,47.3632,-122.087,1060,5304,130.95231301218013
6386700110,20140805T000000,245000.0,3,2.0,1850,8208,1.0,0,0,4,7,1180,670,1970,0,98023,47.3109,-122.362,1790,8174,131.18986356731224
8100900115,20150206T000000,259000.0,3,1.75,1270,4815,1.5,0,0,3,6,980,290,1922,0,98108,47.5495,-122.31,1270,6431,131.2276306661444
7549801395,20141113T000000,349950.0,4,1.5,1420,6720,1.5,0,0,3,7,1420,0,1925,0,98108,47.5518,-122.311,1560,5600,131.22939611321848
6021502070,20150508T000000,600000.0,2,1.0,1410,4500,1.0,0,0,3,7,1020,390,1939,0,98117,47.6883,-122.384,1300,4500,131.3469353007142
2767603608,20141002T000000,405000.0,2,1.5,1170,1274,3.0,0,0,3,8,1170,0,2001,0,98107,47.6719,-122.381,1290,1308,131.33818641434792
425059103,20141202T000000,625000.0,3,2.5,1860,10027,2.0,0,0,3,8,1860,0,1993,0,98033,47.6775,-122.165,1530,9204,131.13897678131394
1624079057,20140717T000000,430000.0,4,1.0,1620,37075,1.5,0,0,3,7,1620,0,1943,0,98024,47.5654,-121.929,2190,87117,130.87837223223704
1931300688,20150429T000000,533000.0,3,3.0,1280,1085,3.0,0,0,3,8,1280,0,2004,0,98103,47.6569,-122.346,1300,1310,131.3001288407974
7732650120,20140728T000000,1050000.0,4,2.5,2750,9949,2.0,0,0,3,10,2750,0,1999,0,98007,47.6595,-122.147,2750,9860,131.11566477446544
179001425,20141024T000000,230000.0,3,1.75,1420,3000,1.0,0,0,3,5,710,710,1931,2014,98178,47.4928,-122.274,1960,5000,131.17353821499213
5469300330,20140905T000000,275000.0,4,1.75,2000,8700,1.0,0,0,5,7,1010,990,1975,0,98042,47.374,-122.141,1490,7350,131.00656379357486
3678900110,20140610T000000,403000.0,2,1.0,1100,3598,1.0,0,0,4,7,1100,0,1926,0,98144,47.5738,-122.313,1240,3598,131.2392335219922
3388300730,20140910T000000,550388.0,3,3.0,1720,70567,1.0,0,2,5,7,1720,0,1966,0,98027,47.4936,-122.069,2740,70567,130.98275765137944
4037600115,20140922T000000,415500.0,3,1.5,1240,12400,1.0,0,0,3,7,1240,0,1958,0,98007,47.607,-122.132,1640,9600,131.08261468631147
4083302485,20150420T000000,913000.0,3,1.75,2170,4000,1.0,0,0,4,7,1110,1060,1925,0,98103,47.6546,-122.337,1890,4000,131.29090779699865
7857000716,20150313T000000,334998.0,2,1.0,1800,5182,1.0,0,0,3,6,900,900,1942,0,98108,47.5508,-122.3,1570,5876,131.21878135632872
8857600490,20140509T000000,201500.0,3,1.0,1160,8320,1.0,0,0,4,7,1160,0,1959,0,98032,47.3831,-122.288,1480,7800,131.14691422069373
925069100,20150327T000000,820000.0,3,2.5,3030,46538,2.0,0,0,3,10,3030,0,1997,0,98053,47.664,-122.041,3370,51450,131.0185581396773
4077800518,20140611T000000,371000.0,3,1.0,890,7200,1.0,0,0,3,7,890,0,1951,0,98125,47.71,-122.286,1630,7455,131.26351319388036
2212200100,20141022T000000,229950.0,4,2.5,2150,7670,1.0,0,0,5,7,1240,910,1976,0,98031,47.3942,-122.189,1610,7350,131.05862014625362
2212200100,20150422T000000,344900.0,4,2.5,2150,7670,1.0,0,0,5,7,1240,910,1976,0,98031,47.3942,-122.189,1610,7350,131.05862014625362
